#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2026-03-26-04-08-43
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	ip_proto
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]	count
1302203841.952387	CBDWzo4omQwgghidM5	196.175.181.32	49533	210.234.250.63	80	tcp	-	0.021405	576	0	OTH	F	F	0	^cCD	1	628	0	0	-	6
1302203841.992013	C3QZRGGp6TuW41twa	196.175.181.32	49557	210.234.250.63	80	tcp	-	0.003366	589	0	OTH	F	F	0	^cCD	1	641	0	0	-	6
1302203841.962354	CkSlt21XWIPBXSXDyl	196.175.181.32	49541	210.234.250.63	80	tcp	-	0.020241	579	0	OTH	F	F	0	^cCD	1	631	0	0	-	6
1302203842.269209	CJ7E7VIVxCmpKcfWd	196.175.181.32	49621	210.234.250.63	80	tcp	-	0.002036	596	0	OTH	F	F	0	^cCD	1	648	0	0	-	6
1302203841.952379	CljBAJtomqzXYsCOh	196.175.181.32	49532	210.234.250.63	80	tcp	-	0.016577	580	0	OTH	F	F	0	^cCD	1	632	0	0	-	6
1302203841.673779	CV4hu14RcPMJkWTrfa	196.175.181.32	49490	210.234.250.63	80	tcp	-	0.001895	590	0	OTH	F	F	0	^cCD	1	642	0	0	-	6
1302203841.951792	CabRL13ugySqwpE9Yh	196.175.181.32	49522	210.234.250.63	80	tcp	-	0.006742	588	0	OTH	F	F	0	^cCD	1	640	0	0	-	6
1302203841.951782	Cvtsng4LWWSp7QG8gb	196.175.181.32	49531	210.234.250.63	80	tcp	-	0.006500	581	0	OTH	F	F	0	^cCD	1	633	0	0	-	6
1302203841.939055	C6HzI53XAa5tjTEVDf	196.175.181.32	49517	210.234.250.63	80	tcp	-	0.005837	600	0	OTH	F	F	0	^cCD	1	652	0	0	-	6
1302203841.937271	Cp7jDO1BZ2yEhdY6D1	196.175.181.32	49516	210.234.250.63	80	tcp	-	0.005702	588	0	OTH	F	F	0	^cCD	1	640	0	0	-	6
1302203841.928302	CDpCOo4l7tlCOK6f34	196.175.181.32	49508	210.234.250.63	80	tcp	-	0.006005	596	0	OTH	F	F	0	^cCD	1	648	0	0	-	6
1302203845.200608	CIMhWyp2q35zMQdYk	196.175.181.32	49645	210.234.250.63	80	tcp	-	0.165567	456	12312	OTH	F	F	0	^cCDdC	1	508	9	12780	-	6
1302203842.252004	CDZms24ozrh9Cd2DI4	196.175.181.32	49608	210.234.250.63	80	tcp	-	0.000868	573	0	OTH	F	F	0	^cCD	1	625	0	0	-	6
1302203841.998619	CId20H133mymcrM3Rk	196.175.181.32	49565	210.234.250.63	80	tcp	-	0.184247	478	1368	OTH	F	F	0	^cCDd	1	530	1	1420	-	6
1302203818.324472	CQ9OFX1sVY7txhcw2a	196.175.181.32	49400	210.234.250.63	80	tcp	-	0.125405	530	521	OTH	F	F	0	^cCDd	1	582	1	573	-	6
1302203841.679594	Cf2N9RdZyTbx9BpE8	196.175.181.32	49493	210.234.250.63	80	tcp	-	0.000935	599	0	OTH	F	F	0	^cCD	1	651	0	0	-	6
1302203841.654990	C73j8Q1mT36CZWVwn7	196.175.181.32	49472	210.234.250.63	80	tcp	-	0.004828	598	0	OTH	F	F	0	^cCD	1	650	0	0	-	6
1302203841.675089	CfGQrp2SI0KxfNoO87	196.175.181.32	49492	210.234.250.63	80	tcp	-	0.001762	600	0	OTH	F	F	0	^cCD	1	652	0	0	-	6
1302203841.926240	CqOsLisVHqFqlpvM3	196.175.181.32	49499	210.234.250.63	80	tcp	-	0.007486	595	0	OTH	F	F	0	^cCD	1	647	0	0	-	6
1302203841.654997	C1gktr40Q4pQHLtRA8	196.175.181.32	49473	210.234.250.63	80	tcp	-	0.005261	587	0	OTH	F	F	0	^cCD	1	639	0	0	-	6
1302203841.994662	CJVhTb38g74qk1cFDd	196.175.181.32	49561	210.234.250.63	80	tcp	-	0.002333	609	0	OTH	F	F	0	^cCD	1	661	0	0	-	6
